market,model,IC_mean,IC_std,ICIR_mean,ICIR_std,RankIC_mean,RankIC_std,RankICIR_mean,RankICIR_std,AR_mean,AR_std,STD_mean,STD_std,MDD_mean,MDD_std,Sharpe_mean,Sharpe_std,Sortino_mean,Sortino_std,Calmar_mean,Calmar_std
csi300,prism_vq,0.035149677788210196,0.003946899644349457,0.2065784503566864,0.030382519714367277,0.05356397447643722,0.004267179415317461,0.315066585803642,0.028134875919971002,0.14523664305674155,0.031134658250284348,0.1744337193164743,0.02545827312472219,-0.2473649317070225,0.09768681754350628,0.8036089966496093,0.25906437893919204,1.2395962004671393,0.3819902067581012,0.7199865504686053,0.43342193181110256
sp500,prism_vq,0.00331008758698013,0.0034062081455623954,0.03180255570474872,0.03308689515817296,0.0007020679677071928,0.0037935500510616654,0.0067560564295486404,0.033495899838019816,0.06145737002278767,0.03281713301115787,0.16156318650554946,0.008464819392093814,-0.1873639303858707,0.03882735332131953,0.36637465905400823,0.19232653568494362,0.531875668759547,0.28361268328481753,0.3574605359216482,0.23448990013477136
